Date,CustomerID,ProductID,Quantity,UnitPrice,Cost,Region,Category,Revenue,Profit,Year,Month,YearMonth
2023-01-16,1077,5,4,234.84969028593076,861.6539923732365,West,Furniture,939.398761143723,77.74476877048653,2023,1,2023-01
2023-04-18,1031,4,5,444.5815992131554,1372.9117611199115,North,Electronics,2222.9079960657773,849.9962349458658,2023,4,2023-04
2024-01-17,1098,28,9,287.38153394984516,1176.2250819023236,South,Food,2586.4338055486064,1410.2087236462828,2024,1,2024-01
2023-11-07,1009,14,1,200.39688201684191,187.9261050733908,East,Food,200.39688201684191,12.470776943451114,2023,11,2023-11
2023-08-15,1002,8,5,143.54975934724868,166.4531938658524,East,Electronics,717.7487967362434,551.295602870391,2023,8,2023-08
2023-06-19,1058,9,2,410.14618673292017,239.32063077792145,South,Food,820.2923734658403,580.9717426879189,2023,6,2023-06
2023-02-03,1075,35,9,331.0331069139562,421.25225456583763,East,Furniture,2979.2979622256057,2558.045707659768,2023,2,2023-02
2023-09-08,1048,37,6,260.629457191804,1025.434215879133,North,Furniture,1563.7767431508241,538.3425272716911,2023,9,2023-09
2023-09-04,1058,21,2,147.86795923834012,501.42173127375474,West,Furniture,295.73591847668024,-205.6858127970745,2023,9,2023-09
2023-09-26,1030,18,3,200.4108683707091,257.2185806245459,North,Furniture,601.2326051121273,344.0140244875814,2023,9,2023-09
2023-05-21,1092,33,8,481.92954203233336,1379.2726584048016,West,Food,3855.436336258667,2476.163677853865,2023,5,2023-05
2023-10-01,1068,8,1,284.04047192262544,85.0823318579071,West,Electronics,284.04047192262544,198.95814006471835,2023,10,2023-10
2023-04-06,1061,49,3,230.31467655946383,187.75765895545476,South,Food,690.9440296783915,503.1863707229368,2023,4,2023-04
2023-08-15,1051,17,1,284.6399190567458,167.96913382227245,East,Food,284.6399190567458,116.67078523447333,2023,8,2023-08
2024-01-14,1088,43,8,400.5448276548239,410.9610212514117,West,Electronics,3204.3586212385912,2793.3975999871795,2024,1,2024-01
2023-02-08,1040,31,1,203.04902142629095,188.58575040725714,South,Electronics,203.04902142629095,14.463271019033812,2023,2,2023-02
2023-10-29,1030,34,5,130.41775441967397,192.30557191358045,East,Clothing,652.0887720983699,459.7832001847894,2023,10,2023-10
2023-01-29,1084,6,4,313.2212532525715,235.25216961784557,East,Furniture,1252.885013010286,1017.6328433924405,2023,1,2023-01
2023-11-14,1083,22,7,349.3418465664802,1249.4952475711061,West,Electronics,2445.3929259653614,1195.8976783942553,2023,11,2023-11
2023-09-02,1021,14,5,370.7231013313473,948.4000074135337,East,Food,1853.6155066567367,905.215499243203,2023,9,2023-09
2023-08-24,1003,3,8,446.8944158447583,302.61176900251746,North,Furniture,3575.1553267580666,3272.543557755549,2023,8,2023-08
2023-07-04,1012,12,1,217.02835431010087,184.81173276042077,East,Furniture,217.02835431010087,32.2166215496801,2023,7,2023-07
2023-09-29,1044,36,5,83.90970330300131,1281.9784091869099,North,Food,419.54851651500655,-862.4298926719033,2023,9,2023-09
2023-08-24,1041,12,4,481.256862633924,900.1014714774702,East,Electronics,1925.027450535696,1024.925979058226,2023,8,2023-08
2023-08-27,1048,45,3,245.75536734686384,196.25993417584687,West,Furniture,737.2661020405915,541.0061678647446,2023,8,2023-08
2024-01-12,1019,2,5,330.4658793529091,949.8407742108802,West,Furniture,1652.3293967645454,702.4886225536652,2024,1,2024-01
2023-09-23,1076,2,3,349.83739540773155,634.5245250601129,South,Furniture,1049.5121862231947,414.98766116308184,2023,9,2023-09
2023-12-25,1080,15,8,295.9311689155416,320.4193957849502,North,Furniture,2367.449351324333,2047.0299555393826,2023,12,2023-12
2023-12-06,1053,23,3,142.36588838132155,782.8316116337344,North,Furniture,427.09766514396466,-355.7339464897697,2023,12,2023-12
2024-01-24,1035,29,1,389.81437255226365,274.6921972682542,West,Food,389.81437255226365,115.12217528400947,2024,1,2024-01
2023-03-06,1096,17,9,411.68838843683676,2336.5990242702883,West,Electronics,3705.195495931531,1368.5964716612425,2023,3,2023-03
2023-06-26,1000,32,9,298.8390137078479,2273.8544672135454,West,Electronics,2689.551123370631,415.6966561570857,2023,6,2023-06
2023-01-03,1014,7,6,269.8525222631787,1386.8436215066472,North,Furniture,1619.115133579072,232.2715120724249,2023,1,2023-01
2023-05-22,1076,30,1,101.27218240759339,201.02664844612923,South,Furniture,101.27218240759339,-99.75446603853584,2023,5,2023-05
2024-01-11,1016,28,8,87.77824767490273,1705.834330774624,North,Furniture,702.2259813992218,-1003.6083493754022,2024,1,2024-01
2023-06-07,1023,14,2,202.80418050358793,495.45345840089084,West,Food,405.60836100717586,-89.84509739371498,2023,6,2023-06
2023-11-20,1057,44,9,189.88076998282696,1879.8712538179702,South,Food,1708.9269298454426,-170.94432397252763,2023,11,2023-11
2023-05-26,1071,30,8,479.14540293347204,947.8902264332733,East,Clothing,3833.1632234677763,2885.272997034503,2023,5,2023-05
2023-10-20,1090,17,3,402.6302340995434,394.5284927506966,East,Furniture,1207.89070229863,813.3622095479334,2023,10,2023-10
2023-06-02,1022,32,5,346.96593286657696,1361.0275823025945,West,Clothing,1734.829664332885,373.8020820302904,2023,6,2023-06
2023-07-12,1045,46,9,282.94164005792226,311.60666848710343,South,Clothing,2546.4747605213,2234.8680920341967,2023,7,2023-07
2023-03-14,1071,6,1,125.3153888269931,218.68155693595614,West,Clothing,125.3153888269931,-93.36616810896304,2023,3,2023-03
2023-11-01,1007,24,9,490.30550248292775,2590.1094523932734,North,Electronics,4412.74952234635,1822.6400699530768,2023,11,2023-11
2024-01-12,1058,6,4,218.76831420809452,882.7264235546115,North,Clothing,875.0732568323781,-7.653166722233436,2024,1,2024-01
2023-12-10,1089,27,4,98.11652110126016,1193.4249472903246,South,Furniture,392.46608440504065,-800.9588628852839,2023,12,2023-12
2023-05-20,1058,18,4,272.20950307208574,862.5484979705973,West,Food,1088.838012288343,226.28951431774567,2023,5,2023-05
2023-07-06,1012,24,9,443.29910522588744,353.5021609969724,West,Furniture,3989.691947032987,3636.189786036015,2023,7,2023-07
2023-10-20,1038,37,6,449.28095079979823,1519.756008268016,East,Food,2695.6857047987896,1175.9296965307735,2023,10,2023-10
2023-03-02,1027,24,8,54.93466222540127,854.8006097889293,South,Electronics,439.47729780321015,-415.3233119857191,2023,3,2023-03
2024-01-15,1088,38,4,448.8330851381299,601.7418037175962,West,Electronics,1795.3323405525196,1193.5905368349233,2024,1,2024-01
2023-07-17,1060,34,3,172.16789787493633,342.7944518847365,North,Furniture,516.503693624809,173.7092417400725,2023,7,2023-07
2023-10-22,1015,40,1,67.53756378579038,102.50960867661345,West,Electronics,67.53756378579038,-34.97204489082307,2023,10,2023-10
2023-11-15,1001,47,7,431.5056216632935,1025.3567799358943,West,Food,3020.5393516430545,1995.1825717071602,2023,11,2023-11
2023-10-29,1081,15,4,438.74004019469373,529.0515643159276,North,Electronics,1754.960160778775,1225.9085964628473,2023,10,2023-10
2023-12-10,1016,11,8,318.3039859290575,1608.0113367799931,North,Clothing,2546.43188743246,938.4205506524668,2023,12,2023-12
2023-01-11,1029,22,3,308.4951907833613,748.6524727998836,West,Clothing,925.4855723500839,176.83309955020025,2023,1,2023-01
2023-03-03,1012,24,1,415.9041226796387,110.21393636055501,North,Electronics,415.9041226796387,305.6901863190837,2023,3,2023-03
2023-11-29,1095,1,5,403.8392987196259,438.5235563097235,East,Furniture,2019.1964935981296,1580.672937288406,2023,11,2023-11
2023-08-14,1092,18,2,450.54746304921684,420.1234462699848,East,Clothing,901.0949260984337,480.9714798284489,2023,8,2023-08
2023-06-02,1093,44,3,298.73635141851656,632.9592533229331,East,Food,896.2090542555497,263.2498009326166,2023,6,2023-06
2023-07-18,1081,12,6,485.4411917297639,1639.8326076435983,North,Furniture,2912.6471503785833,1272.814542734985,2023,7,2023-07
2023-02-21,1012,43,3,498.2660739200023,102.9160060271818,North,Electronics,1494.798221760007,1391.8822157328252,2023,2,2023-02
2023-09-17,1042,28,3,102.44507449938466,780.9629363143731,North,Furniture,307.335223498154,-473.6277128162191,2023,9,2023-09
2023-02-28,1084,40,6,432.29469179935495,1024.0235201763383,South,Furniture,2593.7681507961297,1569.7446306197915,2023,2,2023-02
2023-03-13,1093,7,5,274.92001598686505,988.7578203823334,North,Furniture,1374.6000799343253,385.8422595519919,2023,3,2023-03
2023-05-28,1020,23,9,224.40485223492445,492.0326005642379,East,Furniture,2019.64367011432,1527.611069550082,2023,5,2023-05
2023-12-15,1054,21,1,325.88253944722175,146.80603187545233,East,Electronics,325.88253944722175,179.0765075717694,2023,12,2023-12
2023-03-04,1080,34,3,75.18450076790316,274.1149498632043,East,Electronics,225.55350230370948,-48.56144755949481,2023,3,2023-03
2023-11-06,1039,11,3,277.90750344518597,295.9222743668323,South,Clothing,833.7225103355579,537.8002359687256,2023,11,2023-11
2024-01-08,1082,22,6,441.900756512,996.6340857751644,West,Clothing,2651.404539072,1654.7704532968355,2024,1,2024-01
2023-08-31,1014,42,8,146.05768226253596,1994.9048528707226,East,Food,1168.4614581002877,-826.4433947704349,2023,8,2023-08
2024-01-01,1072,35,3,241.8754526462413,692.4625534173335,South,Food,725.6263579387239,33.163804521390375,2024,1,2024-01
2023-11-26,1051,29,3,472.76639947169394,568.7099668596227,West,Clothing,1418.2991984150817,849.589231555459,2023,11,2023-11
2023-04-17,1073,42,6,242.85372701256378,1053.8574722606165,South,Clothing,1457.1223620753826,403.2648898147661,2023,4,2023-04
2023-08-14,1094,28,8,211.26543454957925,1162.9810533864984,South,Furniture,1690.123476396634,527.1424230101356,2023,8,2023-08
2023-11-09,1052,18,6,248.2414916555202,1755.790157169446,West,Clothing,1489.4489499331212,-266.34120723632486,2023,11,2023-11
2023-08-06,1086,14,3,283.75374493290036,543.7559689297291,North,Food,851.261234798701,307.50526586897195,2023,8,2023-08
2023-08-29,1051,18,4,334.39610485916097,394.2837101771999,North,Clothing,1337.5844194366439,943.3007092594439,2023,8,2023-08
2023-09-16,1029,28,1,410.311760412529,92.12451385081069,East,Furniture,410.311760412529,318.1872465617183,2023,9,2023-09
2024-01-11,1032,24,8,253.4459925939414,1560.5225464743062,West,Food,2027.5679407515313,467.0453942772251,2024,1,2024-01
2023-09-19,1056,8,4,417.86642079056315,684.6537294958031,East,Electronics,1671.4656831622526,986.8119536664495,2023,9,2023-09
2023-01-05,1051,42,6,290.1742976084363,192.4704407866347,South,Clothing,1741.0457856506177,1548.575344863983,2023,1,2023-01
2023-09-18,1008,45,3,202.31622966558996,762.3529514785813,North,Electronics,606.9486889967699,-155.40426248181143,2023,9,2023-09
2023-02-23,1053,8,6,346.0778726537364,1320.678213856544,East,Food,2076.4672359224182,755.7890220658742,2023,2,2023-02
2023-02-16,1000,4,9,372.9750146345711,1878.2451739177916,East,Clothing,3356.7751317111397,1478.529957793348,2023,2,2023-02
2023-08-03,1043,27,9,301.1220390332694,437.1369982053113,North,Electronics,2710.0983512994244,2272.9613530941133,2023,8,2023-08
2023-06-26,1098,36,3,75.47673791062553,383.26523863971806,South,Clothing,226.4302137318766,-156.83502490784147,2023,6,2023-06
2023-01-09,1074,5,3,126.44729382237121,847.6596311935568,East,Electronics,379.34188146711364,-468.3177497264432,2023,1,2023-01
2023-04-09,1097,33,4,178.38397440060268,1051.5963806486727,East,Electronics,713.5358976024107,-338.060483046262,2023,4,2023-04
2023-01-20,1079,49,7,177.1815226781719,749.6761525734182,West,Food,1240.2706587472032,490.594506173785,2023,1,2023-01
2024-01-13,1008,34,3,353.03936011109175,217.21769612030232,West,Clothing,1059.1180803332752,841.9003842129729,2024,1,2024-01
2023-08-29,1031,30,8,58.25689775313466,1210.0299874841264,North,Electronics,466.0551820250773,-743.9748054590491,2023,8,2023-08
2023-03-02,1014,8,8,390.05679967228394,1008.5936179221475,North,Clothing,3120.4543973782716,2111.860779456124,2023,3,2023-03
2024-01-14,1011,39,6,169.40411366311994,1285.2067302637056,South,Clothing,1016.4246819787197,-268.7820482849859,2024,1,2024-01
2023-06-27,1096,47,4,189.50983079724608,1163.7495948910653,South,Furniture,758.0393231889843,-405.71027170208095,2023,6,2023-06
2023-12-04,1077,26,5,287.5594225747659,640.051957476458,East,Food,1437.7971128738295,797.7451553973715,2023,12,2023-12
2023-03-03,1056,37,2,147.16652042253088,93.60105323221069,West,Clothing,294.33304084506176,200.73198761285107,2023,3,2023-03
2023-05-25,1007,34,6,448.0120911089874,1634.1346935146644,South,Clothing,2688.0725466539243,1053.93785313926,2023,5,2023-05
2023-08-04,1071,7,3,88.41595069695438,120.73928149429534,East,Clothing,265.24785209086315,144.5085705965678,2023,8,2023-08
2023-01-03,1026,40,6,249.97206303547918,1723.4807533883995,East,Food,1499.832378212875,-223.6483751755245,2023,1,2023-01
2023-06-09,1061,28,5,432.2400212547005,1047.1822278122038,North,Food,2161.2001062735026,1114.0178784612988,2023,6,2023-06
2023-08-15,1011,39,2,327.1297524895561,568.5121725586525,West,Clothing,654.2595049791122,85.74733242045966,2023,8,2023-08
2023-09-26,1064,39,5,181.54828212918505,419.54057697612063,East,Food,907.7414106459253,488.20083366980464,2023,9,2023-09
2023-04-30,1041,28,5,239.34209349940733,204.9447235926403,North,Furniture,1196.7104674970367,991.7657439043965,2023,4,2023-04
2024-01-16,1061,14,9,368.01247115413156,1456.350247211875,East,Food,3312.112240387184,1855.761993175309,2024,1,2024-01
2023-03-30,1010,38,8,487.9673345137547,1213.3465754714705,West,Furniture,3903.7386761100374,2690.392100638567,2023,3,2023-03
2023-11-25,1042,4,7,451.9124232707451,836.5203964517286,East,Furniture,3163.3869628952157,2326.866566443487,2023,11,2023-11
2023-03-09,1094,42,3,204.09476377206954,865.701744254845,East,Furniture,612.2842913162086,-253.41745293863642,2023,3,2023-03
2023-12-23,1016,18,4,499.18904567953587,1008.3904307343468,South,Electronics,1996.7561827181435,988.3657519837967,2023,12,2023-12
2023-04-08,1096,44,6,51.57709858897622,1251.7628746284613,South,Food,309.46259153385733,-942.300283094604,2023,4,2023-04
2023-09-24,1031,48,3,62.43339011378679,221.91521622664047,North,Clothing,187.30017034136037,-34.6150458852801,2023,9,2023-09
2023-04-15,1092,25,9,420.72823182703723,2054.405881971015,East,Furniture,3786.554086443335,1732.1482044723202,2023,4,2023-04
2023-11-19,1084,7,8,139.7582090748734,1810.3469021514038,North,Clothing,1118.0656725989872,-692.2812295524166,2023,11,2023-11
2023-05-03,1084,38,6,77.34617077830839,868.610441257932,West,Furniture,464.07702466985035,-404.5334165880817,2023,5,2023-05
2023-01-29,1039,28,4,156.716632956426,1118.7687824911347,North,Clothing,626.866531825704,-491.90225066543076,2023,1,2023-01
2023-05-17,1022,5,7,241.7450692913871,525.5881974128298,East,Electronics,1692.2154850397096,1166.62728762688,2023,5,2023-05
2023-07-14,1055,3,3,378.75482169503215,306.54342555344806,South,Furniture,1136.2644650850964,829.7210395316483,2023,7,2023-07
2023-08-14,1005,44,8,330.9509869480425,376.56457278136867,South,Electronics,2647.60789558434,2271.0433228029715,2023,8,2023-08
2023-11-28,1085,31,1,156.9295479021892,244.77175870794863,North,Electronics,156.9295479021892,-87.84221080575944,2023,11,2023-11
2023-06-19,1049,47,3,276.471701645263,593.6251027372718,South,Food,829.415104935789,235.7900021985172,2023,6,2023-06
2023-01-09,1036,42,5,466.79634742935593,575.1694126696868,East,Clothing,2333.98173714678,1758.812324477093,2023,1,2023-01
2023-02-09,1063,20,5,416.75349964269094,371.1484458523257,East,Furniture,2083.767498213455,1712.6190523611292,2023,2,2023-02
2023-01-25,1053,19,2,195.43540317430703,81.6797958155198,West,Electronics,390.87080634861405,309.19101053309424,2023,1,2023-01
2023-09-18,1071,48,8,492.01905261006334,600.170428232023,South,Clothing,3936.1524208805067,3335.981992648484,2023,9,2023-09
2024-01-30,1048,11,5,368.87918019580894,761.9342725558386,South,Food,1844.3959009790447,1082.461628423206,2024,1,2024-01
2023-08-14,1098,40,7,78.1022100500518,677.1644714300456,West,Clothing,546.7154703503626,-130.44900107968306,2023,8,2023-08
2023-05-04,1010,3,7,65.82232097988741,699.4763153464171,North,Clothing,460.75624685921184,-238.72006848720525,2023,5,2023-05
2023-02-07,1087,23,5,125.78357705451349,1332.0280950014144,West,Food,628.9178852725674,-703.1102097288469,2023,2,2023-02
2023-11-24,1048,7,8,377.5351406225661,1352.6973746759772,South,Food,3020.2811249805286,1667.5837503045514,2023,11,2023-11
2023-09-08,1020,23,9,132.68251662909256,2042.0822947020476,North,Food,1194.142649661833,-847.9396450402146,2023,9,2023-09
2024-01-24,1065,7,4,280.1690461439751,158.56782495039454,East,Electronics,1120.6761845759004,962.1083596255058,2024,1,2024-01
2023-06-25,1062,46,4,91.96705408137429,514.376424132271,East,Clothing,367.86821632549714,-146.5082078067739,2023,6,2023-06
2023-03-31,1082,34,8,464.3987710235878,1275.0057903741542,West,Food,3715.1901681887025,2440.1843778145485,2023,3,2023-03
2023-02-06,1027,42,1,204.7822761126054,80.33255090674987,East,Clothing,204.7822761126054,124.44972520585551,2023,2,2023-02
2023-11-12,1016,19,4,458.65942545228387,249.80686476118177,South,Clothing,1834.6377018091355,1584.8308370479538,2023,11,2023-11
2023-06-25,1005,9,6,475.1940388597449,1589.892121169745,West,Electronics,2851.1642331584694,1261.2721119887244,2023,6,2023-06
2023-10-11,1018,48,4,52.757891291156355,1134.5861572677802,South,Clothing,211.03156516462542,-923.5545921031548,2023,10,2023-10
2023-03-22,1055,18,6,258.86083423942944,307.66685083356,South,Electronics,1553.1650054365766,1245.4981546030167,2023,3,2023-03
2023-04-24,1027,41,5,61.0952250681018,621.1752619322982,North,Food,305.476125340509,-315.6991365917892,2023,4,2023-04
2023-02-09,1065,48,9,458.91174483630766,2598.634076391071,North,Food,4130.205703526769,1531.5716271356978,2023,2,2023-02
2023-10-28,1037,45,9,283.28339513055914,472.08301151188965,North,Clothing,2549.5505561750324,2077.4675446631427,2023,10,2023-10
2023-08-12,1036,42,4,83.72480571432357,815.1326827090244,East,Electronics,334.89922285729426,-480.2334598517301,2023,8,2023-08
2023-11-14,1067,25,4,99.62452772445509,1169.999080644366,North,Electronics,398.49811089782037,-771.5009697465455,2023,11,2023-11
2023-12-15,1085,14,8,222.57906102173257,2352.9631241357692,South,Furniture,1780.6324881738606,-572.3306359619087,2023,12,2023-12
2023-04-25,1089,44,4,473.10538679280023,628.9211973760428,West,Furniture,1892.421547171201,1263.5003497951582,2023,4,2023-04
2023-07-05,1048,25,2,361.80911820563637,147.88451820248554,West,Food,723.6182364112727,575.7337182087872,2023,7,2023-07
2023-11-19,1042,19,2,440.4284897851096,169.12553008781697,South,Food,880.8569795702192,711.7314494824022,2023,11,2023-11
2023-02-25,1035,39,1,214.90549085299085,270.19237668358653,East,Furniture,214.90549085299085,-55.28688583059568,2023,2,2023-02
2023-02-09,1057,15,5,69.44616479749925,1380.7720558451435,West,Electronics,347.23082398749625,-1033.5412318576473,2023,2,2023-02
2023-12-20,1012,16,6,488.44293674198633,1164.7650230751588,South,Clothing,2930.657620451918,1765.892597376759,2023,12,2023-12
2023-02-09,1051,27,9,57.7278457980663,2131.8086507118846,South,Clothing,519.5506121825966,-1612.2580385292881,2023,2,2023-02
2023-12-13,1057,40,5,476.44324388649005,1148.907189485051,South,Electronics,2382.21621943245,1233.309029947399,2023,12,2023-12
2023-08-25,1031,10,6,215.9048407321151,1252.1509887423533,West,Food,1295.4290443926907,43.278055650337365,2023,8,2023-08
2023-10-16,1080,4,6,54.54068225984668,1520.1886668925413,West,Clothing,327.2440935590801,-1192.9445733334612,2023,10,2023-10
2023-09-19,1099,19,3,360.1207542760287,645.1793646626601,North,Electronics,1080.3622628280862,435.1828981654261,2023,9,2023-09
2023-08-04,1059,28,4,491.2431368141094,696.7224902072992,North,Clothing,1964.9725472564376,1268.2500570491384,2023,8,2023-08
2023-05-27,1082,21,1,484.5315752769166,93.97821789880233,South,Electronics,484.5315752769166,390.5533573781143,2023,5,2023-05
2023-12-02,1057,47,4,122.4216550410883,923.3991956481085,South,Furniture,489.6866201643532,-433.7125754837553,2023,12,2023-12
2023-06-17,1098,14,1,131.56151272976973,157.82822431633411,South,Furniture,131.56151272976973,-26.266711586564384,2023,6,2023-06
2023-04-02,1055,33,5,304.49251157884703,547.9687734101376,South,Clothing,1522.462557894235,974.4937844840974,2023,4,2023-04
2023-12-19,1027,48,8,336.787171892746,1972.2039556022348,West,Clothing,2694.297375141968,722.0934195397333,2023,12,2023-12
2023-02-28,1000,10,8,382.7380611496395,1744.901376762541,North,Clothing,3061.904489197116,1317.003112434575,2023,2,2023-02
2023-02-28,1041,19,5,131.4726622124664,1415.408410218345,East,Clothing,657.363311062332,-758.045099156013,2023,2,2023-02
2023-10-31,1081,30,2,481.55318904399553,149.33848561019397,South,Furniture,963.1063780879911,813.7678924777971,2023,10,2023-10
2023-06-18,1047,22,6,337.432665330157,1231.6866411111191,North,Furniture,2024.595991980942,792.9093508698229,2023,6,2023-06
2023-09-26,1039,3,1,431.1711134917497,95.94465638380751,South,Electronics,431.1711134917497,335.22645710794217,2023,9,2023-09
2023-12-29,1096,37,7,293.0295718778773,1917.7718422201028,West,Clothing,2051.2070031451412,133.43516092503842,2023,12,2023-12
2023-02-14,1062,41,4,236.42458141544716,227.45936739714494,East,Furniture,945.6983256617887,718.2389582646438,2023,2,2023-02
2023-12-11,1075,18,5,489.73230796774817,1035.8184387005842,North,Food,2448.6615398387407,1412.8431011381565,2023,12,2023-12
2023-06-30,1071,11,6,311.9546168689262,1461.5588688754085,North,Electronics,1871.7277012135573,410.16883233814883,2023,6,2023-06
2023-06-19,1087,48,1,440.0931122596305,125.82781689847094,East,Electronics,440.0931122596305,314.2652953611596,2023,6,2023-06
2023-12-22,1079,2,9,478.98157836483045,2588.5555329026565,West,Electronics,4310.834205283474,1722.2786723808176,2023,12,2023-12
2023-07-10,1003,12,4,353.9095821538967,1038.7891393529203,East,Food,1415.6383286155867,376.8491892626664,2023,7,2023-07
2023-06-04,1037,6,8,297.02240533340375,876.3755273193913,North,Food,2376.17924266723,1499.8037153478388,2023,6,2023-06
2023-07-07,1026,43,5,51.57988290979278,160.1804751665982,East,Food,257.8994145489639,97.71893938236568,2023,7,2023-07
2023-01-07,1008,40,8,68.0088383325527,880.7795004150115,West,Furniture,544.0707066604216,-336.7087937545899,2023,1,2023-01
2023-05-13,1015,44,1,140.38304722300234,105.95382702710049,West,Food,140.38304722300234,34.42922019590185,2023,5,2023-05
2023-08-23,1055,29,8,133.70379433519787,2162.3235522019636,South,Electronics,1069.630354681583,-1092.6931975203806,2023,8,2023-08
2023-02-14,1075,30,4,164.6414578399304,1164.4908725151274,East,Clothing,658.5658313597216,-505.9250411554058,2023,2,2023-02
2023-11-10,1030,2,2,187.22058696394737,98.0375924239406,East,Electronics,374.44117392789474,276.4035815039541,2023,11,2023-11
2023-09-06,1087,9,6,212.02947209782772,943.4976222239732,North,Electronics,1272.1768325869664,328.6792103629932,2023,9,2023-09
2023-01-31,1013,47,2,239.24196053099445,356.0992792060897,West,Furniture,478.4839210619889,122.38464185589919,2023,1,2023-01
2023-01-23,1024,2,5,94.4898523052066,275.43074279509943,East,Electronics,472.44926152603296,197.01851873093352,2023,1,2023-01
2024-01-29,1033,29,2,69.06286937875191,263.8487629342622,North,Furniture,138.12573875750383,-125.72302417675837,2024,1,2024-01
2023-06-09,1066,33,3,353.27500208286057,346.83675808828997,South,Furniture,1059.8250062485818,712.9882481602917,2023,6,2023-06
2023-12-29,1023,10,6,291.80067117938495,1048.4112940098814,East,Clothing,1750.8040270763097,702.3927330664283,2023,12,2023-12
2023-06-07,1072,34,1,249.86489099905384,208.52154292762327,East,Electronics,249.86489099905384,41.34334807143057,2023,6,2023-06
2023-02-08,1025,44,6,335.49797352575854,1319.6458790044378,North,Clothing,2012.9878411545512,693.3419621501134,2023,2,2023-02
2023-03-23,1019,8,3,422.45573324159324,200.7715691268439,North,Clothing,1267.3671997247798,1066.595630597936,2023,3,2023-03
2023-12-22,1063,37,7,242.46180910229208,1746.4711566753344,West,Electronics,1697.2326637160445,-49.23849295928994,2023,12,2023-12
2023-09-15,1009,33,2,338.5037592733907,426.4126960870098,West,Electronics,677.0075185467814,250.5948224597716,2023,9,2023-09
2023-07-25,1082,47,6,479.1075007258214,1620.3013651296856,West,Food,2874.6450043549285,1254.343639225243,2023,7,2023-07
2023-03-18,1066,6,8,427.83102313770235,1210.5658883805377,East,Food,3422.6481851016188,2212.082296721081,2023,3,2023-03
2023-01-12,1023,44,1,241.70036472608425,271.3502359349917,North,Furniture,241.70036472608425,-29.649871208907456,2023,1,2023-01
2023-10-22,1004,40,9,340.12257701663435,2373.831117325263,West,Electronics,3061.103193149709,687.2720758244459,2023,10,2023-10
2023-08-12,1066,45,5,129.6819148621729,741.8525986850138,East,Furniture,648.4095743108645,-93.44302437414933,2023,8,2023-08
2023-01-13,1057,19,5,302.23498320279043,664.5434756455211,West,Clothing,1511.174916013952,846.631440368431,2023,1,2023-01
2023-02-15,1026,32,5,491.5977310122993,1409.2962202098465,South,Clothing,2457.9886550614965,1048.69243485165,2023,2,2023-02
2023-06-04,1079,27,6,283.24180184113504,1338.566869952269,East,Food,1699.4508110468103,360.88394109454134,2023,6,2023-06
2023-04-23,1014,1,2,467.43723463556626,561.2524870765609,West,Furniture,934.8744692711325,373.6219821945716,2023,4,2023-04
2023-08-21,1034,43,6,233.3007142264673,1471.0991418112171,West,Electronics,1399.8042853588038,-71.29485645241334,2023,8,2023-08
2023-01-17,1075,33,4,499.48017223308403,778.0412344347275,South,Electronics,1997.9206889323361,1219.8794544976085,2023,1,2023-01
2023-12-26,1052,40,8,310.649015852401,490.24199832813133,South,Food,2485.192126819208,1994.9501284910768,2023,12,2023-12
2023-08-11,1043,32,9,69.02104740617055,978.2980343672093,West,Food,621.1894266555349,-357.1086077116744,2023,8,2023-08
2023-12-20,1025,5,9,314.0396585111246,2624.2870492490915,West,Furniture,2826.356926600122,202.0698773510303,2023,12,2023-12
2023-07-07,1046,17,8,173.55771305581848,929.9517332226816,North,Food,1388.4617044465479,458.5099712238663,2023,7,2023-07
2023-12-10,1033,8,3,64.61659491615262,165.53644452615035,West,Food,193.84978474845786,28.313340222307517,2023,12,2023-12
2023-12-31,1086,42,4,419.3839871125985,884.1576243928654,West,Food,1677.535948450394,793.3783240575286,2023,12,2023-12
2023-06-12,1094,34,1,174.07833664134017,228.18114872679473,North,Clothing,174.07833664134017,-54.10281208545456,2023,6,2023-06
2023-11-22,1049,9,9,408.44684932092434,963.6622602977765,North,Furniture,3676.021643888319,2712.3593835905426,2023,11,2023-11
2023-03-15,1083,23,5,179.69791233014013,551.85717211751,West,Electronics,898.4895616507006,346.6323895331906,2023,3,2023-03
2023-08-21,1011,35,6,137.44685924319842,939.6066365242299,North,Electronics,824.6811554591904,-114.92548106503943,2023,8,2023-08
2023-08-12,1086,7,3,488.27100834699235,107.64904930742699,East,Furniture,1464.813025040977,1357.16397573355,2023,8,2023-08
2023-11-15,1003,15,8,212.7403974897588,1944.9377023801133,South,Food,1701.9231799180704,-243.0145224620428,2023,11,2023-11
2023-03-01,1086,20,7,320.6192951494222,809.2978079480973,East,Food,2244.3350660459555,1435.0372580978583,2023,3,2023-03
2023-12-01,1047,25,1,324.4916717665122,260.51603754053394,South,Electronics,324.4916717665122,63.97563422597824,2023,12,2023-12
2023-08-10,1054,3,5,302.2130669780758,1233.5510691600457,South,Clothing,1511.065334890379,277.51426573033336,2023,8,2023-08
2023-02-06,1000,46,9,461.6130845845466,1877.206940478643,West,Furniture,4154.5177612609195,2277.3108207822766,2023,2,2023-02
2023-10-05,1088,24,6,353.49848211509084,706.2972847008477,South,Food,2120.990892690545,1414.6936079896973,2023,10,2023-10
